linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB23,C00121368,5371196,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 AVENUE A Ste 6,,SCOTTSBLUFF,NE,69361,,2022-06-15,2500.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371186,CCM,"BLAINE FOR CONGRESS, INC.",,,,,,PO BOX 98,,Saint Elizabeth,MO,65075,,2022-06-15,2000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371175,CCM,CURTIS FOR CONGRESS,,,,,,"370 EAST SOUTH TEMPLE, SUITE 580",,SALT LAKE CITY,UT,84111,,2022-06-15,1500.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371172,CCM,VERN BUCHANAN FOR CONGRESS,,,,,,P.O. Box 48928,,Sarasota,FL,34230,,2022-06-15,1500.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371177,CCM,RON ESTES FOR CONGRESS,,,,,,PO Box 782952,,Wichita,KS,67278,,2022-06-15,1500.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5365624,CCM,SUSIE LEE FOR CONGRESS,,,,,,5130 S FORT APACHE RD STE. 215-382,,Las Vegas,NV,89148,,2022-06-10,1500.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371427,CCM,FAMILIES FOR JAMES LANKFORD,,,,,,PO BOX 1639,,BETHANY,OK,73008,,2022-06-15,1250.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371191,CCM,VIRGIN ISLANDS FOR PLASKETT,,,,,,"413 NEW JERSEY AVENUE, SE",,Washington,DC,20003,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371176,CCM,Mario Diaz-Balart For Congress,,,,,,8724 Sw 72nd St,# 420,Miami,FL,33173,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371179,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371183,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO BOX 476,,LYNDORA,PA,16045,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371185,CCM,Kansans For Laturner,,,,,,PO Box 67237,,Topeka,KS,66667,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371187,CCM,CAROL FOR CONGRESS,,,,,,1316 12TH STREET,,Huntington,WV,25701,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371188,CCM,BLAKE MOORE FOR CONGRESS,,,,,,370 EAST SOUTH TEMPLE STE 580,,Salt Lake City,UT,84111,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371190,CCM,Friends To Elect Dr. Greg Murphy To Congress,,,,,,PO Box 1131,,Greenville,NC,27835,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5364961,CCM,"Ben Cline For Congress, Inc.",,,,,,P.O. Box 1790,,Harrisonburg,VA,22803,,2022-06-08,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371192,CCM,TERRI SEWELL FOR CONGRESS,,,,,,P.O. BOX 1964,,BIRMINGHAM,AL,35201,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371197,CCM,SMUCKER FOR CONGRESS,,,,,,548 STEEL WAYPO BOX 7066,,LANCASTER,PA,17604,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371198,CCM,MICHELLE STEEL FOR CONGRESS,,,,,,"92A SURFSIDE AVENUE, #472",,Surfside,CA,90743,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371201,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,P.O. BOX 630167,,Irving,TX,75063,,2022-06-15,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5374290,CCM,Jd Vance For Senate Inc.,,,,,,PO Box 6564,,Cincinnati,OH,45206,,2022-06-23,1000.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB29,C00121368,5371204,COM,Committee to Elect Ogden Driskill,,,,,,PO Box 982,,Sundance,WY,82728,,2022-06-15,500.0,Contributions to State Candidates,,Contributions to State Candidates,2022
SB29,C00121368,5371207,COM,Burkhart For House,,,,,,PO Box 852,,Rawlins,WY,82301,,2022-06-15,500.0,Contributions to State Candidates,,Contributions to State Candidates,2022
SB23,C00121368,5371200,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVENUE #1448,,Janesville,WI,53545,,2022-06-15,500.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB23,C00121368,5371199,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVENUE #1448,,Janesville,WI,53545,,2022-06-15,500.0,Contributions to Federal Candidates,,Contributions to Federal Candidates,2022
SB29,C00121368,5371203,COM,Drew Perkins for Senate,,,,,,1133 Granada Ave,,Casper,WY,82601,,2022-06-15,500.0,Contributions to State Candidates,,Contributions to State Candidates,2022
SB29,C00121368,5371206,COM,Scott Heiner for Wyoming House,,,,,,PO Box 505,,Green River,WY,82935,,2022-06-15,250.0,Contributions to State Candidates,,Contributions to State Candidates,2022
SB29,C00121368,5371211,COM,Larry Hicks for Wyoming Senate,,,,,,PO Box 413,,Baggs,WY,82321,,2022-06-15,250.0,Contributions to State Candidates,,Contributions to State Candidates,2022
SB29,C00121368,5371208,COM,Tom Walters Campaign,,,,,,14700 Hwy 220,,Casper,WY,82604,,2022-06-15,250.0,"Tom Walters, STATE HOUSE 38th WY",,"Tom Walters, STATE HOUSE 38th WY",2022
SB29,C00121368,5371209,COM,Lloyd Charles Larsen Campaign,,,,,,1076 S Second St,,Lander,WY,82520,,2022-06-15,250.0,Contributions to State Candidates,,Contributions to State Candidates,2022
